,title,review
3037,광란의 오를란도 1,1년 넘게 중고시장 동네책방 뒤적거리며 컬렉션 모은 보람이 있습니다. 대학생 때 한번 읽고 마음에 들어 꼭 사야지 마음먹었는데 10년만에 이루어졌네요..♡ 옛날 서사시 좋아하는데 앞으로도 아카넷에서 좋은 작품 많이 번역해주시기 바랍니다.
3038,무지한 스승,"다소 난해한 내용도 포함되지만, 아이에게 무언가를 배우도록하는건 지식보다는 의지의 문제라는 메시지에 공감됩니다."
3039,에듀윌 토익 실전 LC+RC,시험적중률이 높은 문제들로 구성되어있어 실전 대비하기 좋은 교재!출판사에서 진행하는 기대평 이벤트 참여
3040,어텐션 팩토리,"일단 번역이 너무 엉망. 오역이나 어색함이 아니라 한국어 오타가 너무 많음. 예를 들면 ˝마켓˝을 ˝먀캣˝ 같이 기본적인 단어부터 이상한게 많음. (예를 들면)아무 생각도 없었는데 초반에 절대 바이트.댄스로부터 돈을 받지 않았다고 해서, 더 의심스럽고 실제 내용도 그럼."
3041,감정 어휘,솔직히 조금 어렵고글을 읽다가 살짝 난해한 느낌이 있는데배울점이 많은 책
3042,내게는 수많은 실패작들이 있다,도착과 동시 바로 읽음너무 유의미한 에세이그녀의 삶에 만세를
3043,악령이 출몰하는 세상,칼 세이건을 좋아해 그의 책을 여러권 읽어봤는데 이 책은 도대체 무슨 소리하는지 모르겠다구매하자마자 읽고 있는데 무엇을 말하고자 하는 문장인지 알 수 없어 동일 문장을 여러번 읽어야 할 때가 많다끝까지 읽을 수 있을까 걱정될 정도이다
3044,이건희 컬렉션,"기대한 것은 나의 잘못이나, 흠...뭔가 컨셉발인 듯워낙 유명한 작가들이라....다른 기사나 다른 미술책에서도 다 소개된 것을 짜집기 한 느낌이다.참고문헌을 보면 정말 놀랄 정도로 단촐하다.이 분의 다른 책도 비슷한 느낌 수상한 냄새?가명이고 미국에서 어떤 도슨트인지 확인불가?"
3045,나를 향해 걷는 열 걸음,"“중요한 것은 자기가 원하는 삶을 사는 것, 그것뿐이지요” 최진석 교수와 함께 읽는 단 하나의 나로 살게 하는 인생의 문장들에게 질문과 대답으로 배운다."
3046,2022 에듀윌 전산세무 2급 기출문제집,"최신 기출 반영된 신간이라, 믿고 전산세무2급 준비할수 있어 좋아요 [서평단 이벤트 참여]"
3047,하루 한장 쏙셈 6권 초등 3-2 (2022년용),아이랑 입 씨름 할 것 없이 하루에 한 장만 하면 되니 오케이~~ 우리아이 2학기를 부탁해
3048,갈라파고스,잘 읽히지 않는 문장력과 TMI의 연속. 꽤나 지루하고 지리멸렬하다. 백만년전인 1986년 인류 멸망 이후 백만년 후인 현재 인류가 되기까지의 진화과정을 다루는 SF소설을 기대했다면 읽지 않는것이 좋다.
3049,예수는 사회주의자였을까,예수를 왜곡하지 마라
3050,계속 가보겠습니다,용기. 진실. 상식. 사명.
3051,믿음에 대하여,인물 간 관계나 설정이 말도 안 되네요. 죄다 엮여있고 평범한 인물이 없습니다. 전작 읽고 기대했는데 실망이에요.
3052,"한 공기의 사랑, 아낌의 인문학","쉽게 써 주시징.,,기대했던 책이라 지인에게 선물하고 나도 읽으려고 두권이나 구입했는데 ....!!내용은 이해 되지만 조금만 집중력이 틀어지면 삼천포로 바로 빠져요. 이책은 저녁 보다는 모닝독서로 적합할 듯. 중반이상 읽었는데 무릎을 딱 칠만한 신선함이 없어요~ 제겐"
3053,굿바이 R,"전경린 작가의 반가운 단편집. 슬프고 울적하면서도 귀엽고 사랑스러운 인물들이 있고 지난한 일상 속 마법 같은 순간들이 있다. 비오는 날 카페에 앉아 마카오와 서울, 발리와 곰소를 오가며 두 시간 내내 즐겁게 읽었다."
3054,배움의 시선,"배움이라는 거대한 목표 아래 선생님들의 철학이 아이들의 수업 속에서 어떻게 발현되는지 엿볼 수 있었고, 수업방식은 저마다 다르지만 아이들의 삶 속에서 살아있는 수업을 지향하며, 따뜻한 관심과 사랑으로 배움을 이끌어가고자 하는 모습에서 선생님들의 멋진 철학이 감동적인 책입니다."
3055,요리하는 다이어터의 맛있게 살 빼는 다이어트 레시피,"벌써 해먹은것만도 20번은되요참고로 저는 배민 귀한분이었답니다 ㅠㅠ이번에 식자재를 주문해서 다 먹고 또 사는 기적이 일어났어요 레시피중 제일 최애는 두부게맛살볶음밥, 토마토가지덮밥, 토마토새송이버섯카레에요 ㅠㅠ참고로 이전에 내신 저탄수책도 주문해서 지금 오는중이에용^^진짜 너무너무 맛있고 간편하게 먹을수있어용!! 강추합니다"
3056,에듀윌 토익 실전 LC+RC,최신 기출 경향이 반영된 토익 실전모의고사[출판사에서 진행하는 기대평 이벤트 참여]
3057,하쿠다 사진관,드라마 [우리들의 블루스]를 통해 만난 제주가 이곳에도 있다. 그런 감동과 그런 잔잔한 여운이 있다. 멀리서 보면 잔잔한 일렁임도 없을 것 같은 평범한 인생들이지만 가까이서 들어다 보면 누구든 하나쯤 굴곡진 면들을 간직한 채 삶을 살아가고 있다. 곁에서 연을 맺고 아는 사람이 되고 나면 보이는 희노애락이 내 주변의 이야기인 양 밀착되어 이입된다.
3058,십이지신과 셜록 수사대,대전의 자세한 지명이 나와서 친근해요ㅎㅎ잔잔하게 재미있어요
3059,영어독립 365,평생을 영어회화에 매달리는 제가 싫어서 유튜버 스터이던-신박사 회사가 낸 책을 구매했습니다. 정말로 꾸준히 영어를 해보고자. 꾸준히 매일 10분-20분씩 하는게 제 목표입니다.365일 매일매일 해보세요..가능하게 만듭니다. 영어독립 365여서 매일매일 하고 있고 지금 제가 이기고 있습니다.
3060,멘탈의 연금술,보도섀퍼의 ‘멘탈의 연금술‘은 쉬운 용어로 씌어진 성공하기 위한 멘탈관리법에 대해 상세히 기록해 놓았습니다. 아무리 쉬운 책이라도 실천하지 않으면 아무 소용이 없음을 깨닫습니다. 읽고 실행하여 모두 성공하는 사람이 되길 바랍니다.
3061,데미안,"내 삶은 데미안을 읽기 전과 읽은 후로 나뉜다고 하면 과장일까?그만큼 내 청소년기의 한때를 사로잡았던 책. 청소년이 된 아이에게 권할 생각으로 구입했다. 아이에게도 그렇게 인상 깊을지는 모르겠지만, 어쨌거나 덕분에 몇십년 만에 이 책과 재회했다."
3062,들썩들썩 지구를 흔드는 바이러스,서울 과학교사 모임 추천도서이기에 아이들에게 좀 더 재미있고 그리고 정확하게 설명해줄 수 있어서 너무 좋습니다. 코로나뿐만 아니라 다른 바이러스가 생길텐데 바이러스가 뭔지 왜 생기는지 어떻게 전파되는지 등등 설명해줄 수 있어서 명쾌한 책입니다.
3063,영원한 우정으로 1,2권이 너무나 궁금해진다.
3064,계속 가보겠습니다,존경하는 맘 담아 응원합니다 화이팅입니다
3065,숫자에 속지 않고 숫자 읽는 법,훌륭한 책. 전공 계열 상관없이 누구나 읽어봐야할 책
3066,"오늘 밤, 세계에서 이 눈물이 사라진다 해도",전 편에 이은 후속편인데도 재미있고 새로운 감동이 있었네요.
3067,믿음에 대하여,"오늘의 시대 감각이 궁금할 때는 박상영을 읽는다. 팔딱거리는 활어같은 느낌에서 숙성된 선어같은 느낌으로 바뀐 인상이 있지만, 이 만하면 차지게 숙성된 것 같다. 뜨거운 무언가가 끝나고 혼자 창밖을 바라보는 듯한 느낌의 장면들이 오래도록 기억날 것 같다."
3068,당장 써먹는 틱톡 마케팅,틱톡을 200%활용하는 마케팅 비법 기대됩니다
3069,열렙전사 1,진짜 너무 기다렸다 ㅠㅠㅠㅠㅠㅠㅠ
3070,마법의 비행,"번역 후 검수가 잘 안된것인지 아직 20%정도 읽고 있는 중임에도 한국어 오타를 벌써 2번째 발견했습니다.어려운 맞춤법도 아닌데서 틀렸던데, 이렇게 좋은 책에 유일한 오점이 될 것 같아 속상하네요"
3071,미키7,영화가 나오기 전에 이 책을 먼저 읽길 잘했다는 생각이 듭니다. 나중에 영화를 보면 봉준호 감독님이 어떻게 자신의 미키7을 만들어냈는지 비교하는 재미가 있겠어요.
3072,에듀윌 토익 실전 LC+RC,실제 시험처럼 실전 연습하기 좋은 5회분 실모! -출판사에서 진행하는 기대평 이벤트 참여
3073,인류와 지하공간,"관련기술 개념, 무수한 실사례, 국내현황 등을 종합한 잘 만들 책입니다"
3074,식물의 방식,주변 환경을 감지해 스스로 생존 방식을 결정하고 다른 식물과 공생하는 식물의 삶을 통해 인간 사회를 돌아보게 된다.
3075,설민석의 삼국지 대모험 8,만족하시는 분들이 많아서 그런지 벌써 8권까지 나왔네요. 내용에 오리지널리티를 섞어서 아이들이 더욱 흥미를 가질수 있게 하면서도 읽기 쉽게 정리된 사료를 통해 실제 기록된 역사도 같이 알려주셔서 학습효과가 아주 좋습니다.
3076,오늘도 용맹이 1,아이가 읽기 전에 제가 먼저 읽어봤어요ㅋㅋ아이가 강아지 키우자고 할때마다 “안돼”라고 했었는데 지금은 제가 넘 키우고 싶어서 안달이 났어요!!
3077,사이에서,항상 존재에 대한 부분을 생각한다 나라는 사람에게 주어진 환경과 나를 이루는 구성요소로서의 존재가치! 더불어 살아가는 존재로 부름을 받고 타의적으로 지음 받았으나 또한 그 명령에 순종하며 그 목적을 이루기 위한 삶의 여정 가운데 나에 대한 이해를 바탕으로 어떠한 삶을 살아내야 하는지 봄
3078,나는 구두를 신고 간다,"늦깎이 대학생, 기간제 교사, 결혼 맞벌이, 발달장애인 아들 윤후... 다르게 살아보기, 나와 함께, 너와 함께, 우리 함께, 구두를 신고 또각또각, 아들 손을 잡고 가고 싶은, 가야할 곳을 향해 걸어가야겠다"
3079,“너 따위가 마왕을 이길 수 있다고 생각하지 마”라며 용사 파티에서 추방되었으니 왕도에서 멋대로 살고 싶다 4,드디어
3080,에듀윌 토익 실전 LC+RC,"최신 기출 유형이 반영된 시험 문제들로 구성되어 있으며, 해설이 자세하기에 토익 실전 유형을 풀어보고 싶으신 분들께 이 책을 추천합니다_출판사에서 진행하는 기대평 이벤트 참여"
3081,,3점 문제와 4점 문제가 섞여있으면 다양한 문제를 접할수 있어서 좋은 점도 있지만 집중적으로 공부하고 싶을땐 아쉬운 점이 많더라구요. 둘중 한쪽은 넘겨버려서남아있어서 아깝기도 하구요. 이 문제집은 필요한 부분을 집중적으로 공부할수 있어서 좋아요
3082,설민석의 삼국지 대모험 8,기다리던 설민석의 삼국지 대모험 8권이 출간되네요.설민석의 삼국지를 통해 아이들이 역사와 한층 가까워지고 흥미진진해 합니다. 쭉 출간해 주세요^^
3083,소비단식 일기,소비단식 팁보다는 저자의 좌충우돌 이야기에 가깝다.
3084,에듀윌 토익 실전 LC+RC,빈출 유형을 반영한 기출을 통해 정체된 토익 성적 향상 가능 ! 출판사에서 진행하는 기대평 이벤트 참여
3085,이상심리 증상별 사례개념화,상담심리사로서 부끄러운 책. 후배들을 대상으로 돈벌이 의도만 명백한 책. 알라딘은 이런 책 삭제해야 합니다.
3086,돌멩이 수프,한국문화가 가미된 비슷한 내용의 책으로는 ˝몽돌 미역국˝이 있죠. 둘다 참 재치있는 이야기에요.
3087,최재천의 공부,최재천 교수님 사인회에 이 책을 들고가서 싸인받아왔어요. 너무너무 친절하셨고 제가 존경하는 교수님에 대한 확신이 더 차게되었어요. 책은 아직 바빠서 안읽었지만 곧 읽을게요
3088,세상에서 가장 쉬운 상대성이론,아마 이 책이 시중에 나온 대중과학서적 중 가장 쉽게 설명한 상대성이론 도서일듯
3089,"잠이 오지 않는 밤에도, 내가 함께 있어줄게","미니유 언니 항상 영상 잘 보고, 잘 듣고 있어요. 책 모두 구매했어요. 책으로 언니의 마음을 조금이나마 알 수 있어서 좋았어요. 나중에 팬미팅 여시면 꼭 갈게요 ㅎㅎ8년차 팬인 제가 항상 언니에게 위로받고 또 언니를 마음으로 응원하고 있어요. 항상 고맙고 사랑해요. 늘 행복하시길..."
3090,그렇게 긴 새벽은 사그라들어,"미니유 언니 항상 영상 잘 보고, 잘 듣고 있어요. 책 모두 구매했어요. 책으로 언니의 마음을 조금이나마 알 수 있어서 좋았어요. 나중에 팬미팅 여시면 꼭 갈게요 ㅎㅎ8년차 팬인 제가 항상 언니에게 위로받고 또 언니를 마음으로 응원하고 있어요. 항상 고맙고 사랑해요. 늘 행복하시길..."
3091,벨플러의 꿈,책 표지를 보는 순간 한번쯤 상상해 본다 자유라는 우주를 찾아 떠나는작은 새작가는 그녀의 일상을 모든 사람과 사물로부터 제 3자를 바라보듯 미묘한 감정선을 타고 대화하듯 담담히이야기한다.그녀는연결과 소통으로 자신을 치유하고남을 행복하게 돕기위한 방법을 모색중이다.
